Name,Comment_text,Time,Likes,Reply Count
Mohammad Abdullah,I didnt undrstnd itna zabrdst drama.. Itnyyy views but phr b koi bat q ni krta is bary may? Even Geo b is ki itni bat ni krta.. Sirf khuda or muhabat ho rhi.. Wht bout fitoor???😕😢😢😢😢😢😢😢😢😢,2021-02-27T12:33:21Z,1,0
Abdul alim Khan,Who is wating khuda aur mohabbat epc.4😄,2021-02-27T12:12:08Z,1,1
Areeba Khaxn,Good loking smart faisal qureshiiiiiii😛☺,2021-02-27T11:49:07Z,4,0
Areeba Khaxn,Nice song😘😘😘,2021-02-27T11:48:42Z,0,0
Ayan Nadeem,Full sad song 💔,2021-02-27T11:43:55Z,1,0
ISLAMIC CULTURE,Allah tala myre naseeb main  Dilnasheen jaisa ladki  sy Shadi karwaye ......,2021-02-27T11:43:23Z,3,0
Aaliya Sayyed,Wajah ali 👍👍👍,2021-02-27T11:39:36Z,1,0
S.A H,Usually all dramas are appreciated by people because of their OSTs ... In this drama although heroin is beautiful but she looks older ..she doesnt looks a heroine in deewangi  too.. but story and ost of all pakistani dramas are awesome... I just listen only pakistani dramas songs they all extremely impressive,2021-02-27T11:26:00Z,0,0
Hala Al Truk,nice song very nice and my fav jodi faysal quraishi hiba bukhari best couple.....!,2021-02-27T11:20:25Z,2,2
Ruhi Khan,Heart touching Have no word for this song💔😭,2021-02-27T11:05:26Z,2,0
Bhurhana Ashraf,Love from Barsageer Kashmir,2021-02-27T11:03:25Z,0,0
Brave Jutt,Zabardast💯👌👍,2021-02-27T10:39:31Z,0,0
Anum Israr,Love this track👌,2021-02-27T10:15:28Z,1,0
Hqhaha Hshshsh,😭😭😭😭❣️❣️❣️❣️,2021-02-27T10:11:35Z,0,0
THE SASSY TALENT,Wahaj Ali looks so handsome ❤️🥺,2021-02-27T10:00:44Z,3,0
genius genius,Wahaj😍,2021-02-27T09:38:42Z,2,0
Tariq Mughal,Very nice 👍👌👌👌,2021-02-27T09:36:52Z,0,0
Aishoo Ansari,❤❤❤,2021-02-27T08:43:45Z,0,0
Nabeel ahmed,Wow,2021-02-27T08:27:39Z,0,0
Leena Shahid,👌 👍🏻,2021-02-27T08:24:55Z,1,0
AROOBA SHAKIL Gulistan-e-johar Campus,👍,2021-02-27T08:16:59Z,0,0
Farrukh Farrukh,Hamza acting is mind blowing,2021-02-27T06:47:32Z,2,0
Maaz Khan,nice,2021-02-27T06:41:28Z,0,0
Meer Muhammad,Wow what aa song 😍 nd ectng hamzaa,2021-02-27T06:31:20Z,1,0
Ayesha Umar,Stunning ost❤,2021-02-27T06:19:31Z,1,0
Shumaila rajput Shumaila rajput,I love this song,2021-02-27T06:18:49Z,0,0
Ayesha Umar,Dilnasheen jis dramy mn ati hai kissi na kissi ki jan le leti hai...😂😂😂,2021-02-27T06:18:45Z,146,15
Sangeeta Banjara,I am in love with Hamja&#39;s acting ❤️❤️ He is fantastic actor,2021-02-27T05:37:42Z,36,1
Hassan Khan,Who is wating for drama searial fitoor  on Thursday at 8;00am on geo  🤩,2021-02-27T04:42:23Z,6,0
Wasi Ahmad,Nice💯🌹,2021-02-27T03:40:23Z,0,0
Saleem Aslam,dilnahseen wah kya acting ki fysal quraishi ka saath,2021-02-27T03:28:59Z,1,0
Abdul Wadood,Faysal and Hiba&#39;s acting is ❤👌❤,2021-02-26T23:57:03Z,7,0
Abdul Wadood,Who is here after inspired Hamza acting.. specially when dilnasheen said Qabool hai and Hamza stand front of her and his eye&#39;s filled with tears  😭😭😭😭,2021-02-26T23:56:47Z,196,13
Abdul Wadood,"This is not a song it&#39;s feeling, the more you listen the more you feel 😘 🔥",2021-02-26T23:56:15Z,30,2
TJ goraya,Wahaj Ali acting mind blowing 🤗🤗🤗🤗,2021-02-26T23:03:38Z,1,0
Muhammad Usman,So far best OST and lyrics loved it. Meaningful  deep words... explains one’s feeling... 💛,2021-02-26T22:39:01Z,2,0
Ali Murad,I can feel her 😢😢,2021-02-26T21:56:59Z,0,0
SMN,Kiran haq looks great,2021-02-26T21:52:42Z,1,0
Zubair Ahmed Pirzada,This is not a song but feelings.,2021-02-26T21:22:58Z,1,0
dramir aslam,i feel very sad for hamza,2021-02-26T20:42:49Z,2,0
Shahnaz Begum,🥰🥰🥰,2021-02-26T20:10:27Z,0,0
Mustafa Afroz,One of the best osts in recent years 🔥🔥,2021-02-26T20:03:57Z,18,0
Fari Khan,kis kis ko hiba bukhari achi nahi lagti comment kar k btaye ga?,2021-02-26T20:00:14Z,1,1
Sajid Ali,Kia lines ha,2021-02-26T19:44:57Z,1,0
Rimsha.shaukat Rimsha.shaukat,Yr lovely ost😍😍😍😘😘😘😘😘,2021-02-26T19:39:49Z,1,0
Raza Batth,Hmza Kamal ki acting,2021-02-26T19:23:14Z,1,0
Abdullah Yousafzai,<b>دعا کیلیے ہاتھ اٹھانا</b><br /><br /><b>اور تمہارا نام لیتے ہی بے بسی سے رو دینا🙂💔</b><br />Peshoo🥺😰🥀🖤*,2021-02-26T19:14:32Z,18,1
Seema Malik,I love dis song..,2021-02-26T19:05:52Z,1,1
Saiqa Firdous Jahan,❤,2021-02-26T18:55:06Z,1,0
RELLAXXX,I am  So excited from this drama. <br />Love hamza character,2021-02-26T18:34:54Z,6,0
Gilgiti Lad,Kash pe kash scenezz. Agar comment par rahe ho to yeh lo 🖕,2021-02-26T18:29:48Z,0,0
Lala Ram,Episode 11 kb ayega,2021-02-26T17:20:42Z,2,0
Bushra Zia,"Fasil qurashi hiba and wahaj all r superb in their characters ,,,,",2021-02-26T17:20:17Z,7,0
Saba Khan,I inspired hamza yes love it that,2021-02-26T17:16:48Z,1,0
Kulsum Mirza,I wish that Wahaj and Hiba plz be together.....🤞🤞🤞💕,2021-02-26T17:03:09Z,2,1
Noor Dawar,Wowww amazing that song 🎶🎶🎵🎵💜♥️💖,2021-02-26T16:59:00Z,1,0
Hamna Butt,Too much heart touching🔥,2021-02-26T16:26:52Z,0,0
Amama Fun,"<a href=""https://www.youtube.com/watch?v=WHrcrfNAIqQ&amp;t=5m25s"">5:25</a><br /><a href=""https://www.youtube.com/watch?v=WHrcrfNAIqQ&amp;t=1m34s"">1:34</a>",2021-02-26T15:14:27Z,3,0
Muhammad Arshad,Nice drama,2021-02-26T15:11:06Z,1,0
Amama Fun,Dilnasheen said Qubool hai Hamza&#39;s eyes filled with tears 😭💔😭,2021-02-26T15:05:44Z,210,6
IIMS Pakistan,Favvvv,2021-02-26T15:04:05Z,0,0
hammas baloch,Who is here for wahaj.,2021-02-26T14:58:33Z,1,0
Alii Raza,Plz faisal ko mil jaya yeh na ho ka drama ma faisal ko mar da,2021-02-26T14:51:47Z,0,0
Hafsah ShaheeN,Faysal Qureshi is a pure versatile actor He is having a great smile and personality Most humble person down to earth He is the most handsome person on Earth Bashr e Momin and Saif u Rehman are my favourite characters and now Haider,2021-02-26T14:51:12Z,9,0
Hafsah ShaheeN,Disclaimer: it is highly addicted,2021-02-26T14:50:48Z,163,2
Hani Abdullah,Hamza ki acting is ufff❤️Wahaj Ali💕,2021-02-26T14:26:29Z,1,0
drshoaib12 Khan,Hamza Miss you,2021-02-26T14:19:21Z,1,0
faheem abbasi,Nice,2021-02-26T14:15:12Z,0,0
Jannat Naaz,Bht khubsurat show h yrr i love this show,2021-02-26T14:09:52Z,1,0
Md Rounak,Nice song,2021-02-26T13:45:36Z,1,0
Aqib Ayesha000,Kia song hai Gay&#39;s,2021-02-26T13:43:29Z,1,0
Junaid Khan,Faisal qureshi loves from india...❤️❤️❤️❤️❤️,2021-02-26T13:41:36Z,1,0
wadood syed abul,What Is The Secret Of Faysals Qureshi Jawani😀👍💐🇮🇳,2021-02-26T13:37:10Z,1,0
Hamza Ilyas,Hamza Hamza Hamza Hamza Hamza Hamza Hamza Hamza Hamza Hamza Hamza Hamza Hamza Hamza Hamza Hamza Hamza Hamza,2021-02-26T13:32:42Z,4,0
Ali Muhammad,Nice song,2021-02-26T13:06:17Z,0,0
Hayashah19,hamza ko milni chahye dilnasheen,2021-02-26T12:59:15Z,1,0
Nitu Heer,Every lines heart touching ❤️❤️😍❤️😍❤️😍❤️,2021-02-26T12:30:07Z,1,0
M.Hassan Chawla,Dilnsheen k bhai ny rula dya schhhi wt a wonderful performance 😭,2021-02-26T12:27:44Z,11,0
Supriya Roy,&quot;Koi esa dard  de <br />nikal Jaye jaan&quot; nice line,2021-02-26T12:22:01Z,7,0
Iqraar Ahmed,It came so late very disappointed......,2021-02-26T12:00:01Z,0,0
Hassan Khan,Drama searial fitoor is  a. Romantic drama we love it  very much and all world love it ♥️🥰😍😍🥰🤩💕💞,2021-02-26T11:56:50Z,2,0
Ayesha Aqeel,Love this song 💗💗,2021-02-26T11:56:35Z,0,0
Pooja Jangra,Drama shuru hua tha 14 January ko ......or iska ost ab aaya h 2 din pahle .... drama is gonna superhit...😌😌,2021-02-26T11:43:24Z,2,0
Nadia Shahid,"Mehmal&#39;s acting😍 dil nasheen&#39;s acting😍,hamza&#39;s acting💗😍😍,haider&#39;s acting😍 uffff 😍😍",2021-02-26T11:40:45Z,35,2
Muhammad Bazal,drama aisa direct kiya hai k film ka maza araha hai 😊,2021-02-26T11:37:22Z,0,0
starshahzad 420,Hamza is the most impressive actor I really inspire,2021-02-26T11:30:15Z,42,1
Farhana Junaid,Faysal quraishi and hiba is best actor,2021-02-26T11:28:54Z,3,0
MUHAMMAD ALI HASSAN,dilnasheen ky st bhot bura huwa ha so sad allah  sabar dy un ko,2021-02-26T11:23:54Z,1,0
Farhana Junaid,Hiba is very nice and cute actor,2021-02-26T11:23:35Z,1,0
Kahkashan Bano,hamza is outstanding actor 😘😘😘😘,2021-02-26T11:16:55Z,1,0
Kahkashan Bano,such beautiful serial 😍😍😍😍👍👍👍👍,2021-02-26T11:16:10Z,1,0
Simran Jeet,Most favourite song ❤️❤️,2021-02-26T10:46:00Z,0,0
Retu Chowdhury,I feel the beautiful song 😘 also hiba and wahaj acting are Amazing 😍,2021-02-26T10:37:18Z,9,0
saad atif,Awesome ost,2021-02-26T10:33:12Z,1,0
Aiman Kaleem,Nyc,2021-02-26T10:29:25Z,0,0
Ayaz Bhutto,Wow this is beautiful drama 👍💙💙💞💞💞Hiba bukhari 💙💝,2021-02-26T10:28:31Z,0,0
Cute kitten videos that melt your heart everyday,Super,2021-02-26T10:27:12Z,0,0
Asim Mehar,Voice of aima baig 👌👌❤️❤️❤️,2021-02-26T10:03:12Z,2,0
hamzajutt hamzajutt,Faisal qureshi my favorite actor,2021-02-26T09:54:00Z,0,0
Gausiya Khan,Seeing for wahaj ali😍,2021-02-26T09:42:24Z,1,1
Jyoti Namdev,Bkwaas bkwas story ..<br />Bsar Momin is the ever best..🤗🤗,2021-02-26T09:17:47Z,0,0
Hania Fatima,Feelings in this song❤💓,2021-02-26T09:09:01Z,0,0
Dr asma Psychologist official,اگر کسی کو نفسیاتی مسئلہ ہے ڈپریشن ،یا کوئی نفسیاتی بیماری ہے یا صحت سے متعلق کوئی مسئلہ ہو تو ہم سے رجوع کریں شکریہ. .....,2021-02-26T09:04:22Z,0,0
Fatty Daim,😊😃😊😄,2021-02-26T08:57:57Z,0,0
Rakshi Amir,Wahaj acting is great,2021-02-26T08:55:19Z,2,0
Ammar Ali,This is sad k Kiran haq ka name mention nhi Hai she is brilliant actress.... 💔,2021-02-26T08:22:33Z,1,0
mehboob elahi,My fav....😻,2021-02-26T08:22:09Z,0,0
Sana Arshad,Aima and shani are nailed it 😭😭😭❤️❤️❤️,2021-02-26T08:04:05Z,1,0
Sana Arshad,Heart touching 😭😭😭 best ost ever... Brilliant lyrics ❤️,2021-02-26T08:02:54Z,1,0
Sana Arshad,What a song brilliant ❤️❤️👌👌👌💯💯,2021-02-26T08:02:18Z,1,0
Manveer Dhaliwal,Nice song lots of love from Canada really appreciate,2021-02-26T07:48:33Z,0,0
tae bear,What is your problem dilnasheen now u r married😣 please forget about that sasta ashiq and see the true gentleman in front of u stupid girl😂,2021-02-26T07:31:15Z,0,0
tae bear,Oh my faysal.. he is again going to be left with broken heart please someone do something 😣🙀😭,2021-02-26T07:29:58Z,7,3
Sheikh Naseer,Oh Hamza love you,2021-02-26T07:12:38Z,1,0
Azan DON,Beautifully song daram,2021-02-26T07:07:59Z,0,0
Baba Shaikh,I was waiting eagerly for the ost.... Lots of love❤ from India🇮🇳🇮🇳🇮🇳,2021-02-26T06:53:53Z,22,0
Md Jasim,nice song 😍😍😍😍😍,2021-02-26T06:40:41Z,1,0
M Naseer Naseer,I fell so sad miss you come here please,2021-02-26T06:11:29Z,0,0
Mohammed Khan,Meri bachi ko us ka piyar mile.aap sab se dua ki gozarish hai.,2021-02-26T06:01:31Z,0,0
Sania Sani,Wow acting 😍😍😍,2021-02-26T05:55:20Z,0,0
Rashida Zia,I love the ost,2021-02-26T05:55:08Z,0,0
Farzand Ali,Humza or dilnasheen ki acting best hai,2021-02-26T05:41:37Z,1,0
Zoha Noor,Who is here after inspired Hamza acting.. specially when dilnasheen said Qabool hai and Hamza stand front of her and his eye&#39;s filled with tears  😭😭😭😭,2021-02-26T05:30:38Z,383,13
Khuram Shahbaz,Is song main specially male voice main aisa dard hai k Dil k zakhmo ko andar tak jhinjhor deta hai....koi bhi pyar karny wala kbhi kisi sy Juda na ho..😢😢😟😟,2021-02-26T05:23:42Z,10,2
Yamnaali Shah,itni muhabbat,2021-02-26T05:08:51Z,0,1
Yamnaali Shah,Hamza awsum,2021-02-26T05:08:03Z,1,0
Nature points,Wow amazing ost song,2021-02-26T04:53:16Z,0,0
Mantsha jiya,Super song 👌👌👌👌,2021-02-26T04:39:39Z,1,0
Aswad Naqash,کوئی ایسا درد دے نکل جاءے جان۔۔۔۔۔۔۔واہ,2021-02-26T04:09:54Z,0,0
Nadeem Abbas,Heart touching <br />Great composition,2021-02-26T04:04:06Z,0,0
Khalid Gujjar,Song is owesom,2021-02-26T04:01:05Z,0,0
pak top,Finally ost upload,2021-02-26T03:39:31Z,0,0
Mohammad saeed,Dua kro ke es drama ka end acha ho gaye dilnsheen or Hadir sath rahe warna Meray pass tum ho ke tarah sab roye ge,2021-02-26T03:37:49Z,4,1
Mohammad saeed,Ye drama or song kabhi nahe bohle ga,2021-02-26T03:31:15Z,1,0
Babar Ali Babar Ali,Zbrdast  song  rula deny  wala,2021-02-26T03:12:38Z,0,0
namra namra,Background ring very emotional ☹️☹️,2021-02-26T03:03:43Z,2,0
Muhammad Aaqib,"I was so excited this song 😍 , thanks Geo❤️",2021-02-26T02:40:42Z,1,0
alex rajput,Mujhe starting music pasand hai,2021-02-26T01:58:12Z,1,0
Sarmad Naik,Pata ni ko bigarat dislike kar hy itna pyar song hy,2021-02-26T01:47:13Z,0,0
Maaz Rajpoot,Hamza has killing expression 😍😍,2021-02-26T01:42:18Z,1,0
Maaz Rajpoot,Mehmal amazing acting 😄😄,2021-02-26T01:41:02Z,1,0
Adnan Akhtar,Best acting hiba and hamza,2021-02-26T01:40:03Z,1,0
Sunny Waseer,ab dramo me b behayaaai aroooj py agai,2021-02-26T01:31:51Z,1,0
Ali Syed,OST of the YEAR,2021-02-26T01:02:45Z,0,0
Mudassar sandhu,Love is pain😭😭😭😭😭😭😭,2021-02-26T00:21:27Z,0,0
Roha Tahir,Thank God....✨💕,2021-02-25T23:36:11Z,0,0
Mansoor A,Shani Arshad has removed the song from his channel then its uploaded here...He sang the whole lyrics on his version! <br /><br />It was amazing!,2021-02-25T23:32:49Z,5,0
Muni Butt,I love you 💖💖💖💖💖💖💖💖,2021-02-25T22:55:21Z,0,0
zain khan,darama is gona hit just for hamza acting . he is outstanding actor,2021-02-25T22:17:06Z,71,3
C.E.O AHMAD KHAN,Love The Ost. WILL LOVE TO WATCH THE DRAMA.,2021-02-25T22:02:35Z,3,0
Taeeeba,Both ex will destroy haider &amp; Dilnasheen&#39;s married life,2021-02-25T21:40:33Z,1,0
IQBAL MARIAM,Zberdst ost,2021-02-25T21:37:35Z,0,0
Mohammed Salman,dilnasheen❤,2021-02-25T21:35:52Z,0,0
ChatnCooking With Mahreen,Amazing heart touching song ❤❤💞💞💞💞,2021-02-25T21:29:24Z,0,0
arif khan,Bhot axha laga draMa😍,2021-02-25T21:22:58Z,0,0
Ek Ayaashi,❤️,2021-02-25T21:15:20Z,0,0
Faiza Mughal,Best song love it,2021-02-25T20:27:15Z,0,0
Sami Uddin,100 dafa sunne ko dil chahtha hai kya voice music lyrics Awesome mind blowing super .............,2021-02-25T19:52:47Z,0,0
S. Mirza,Wahaj 🔥🔥🔥,2021-02-25T19:51:38Z,0,0
Uzma Rasheed,Best song,2021-02-25T19:44:46Z,0,0
Quratulain Aini,I am waiting for  sajal Ali &#39;s new serial....,2021-02-25T19:24:21Z,3,0
najeeb khan,Nice zaberdast thanks,2021-02-25T18:43:04Z,0,0
Pakistani dramas,پوچھا گیا <br />جنت کے بارے میں کچھ ایسا بتایں کے شوق پیدا ہو <br />فرمایا گیا وہاں <br />❤️حضور صلی اللہ علیہ وسلم ہونگے❤️,2021-02-25T18:34:19Z,21,0
SujuBaby,The other girl is more pretty and stylish,2021-02-25T18:20:52Z,0,0
SujuBaby,India ki nakal,2021-02-25T18:20:39Z,0,0
Basit Ali,Heart tuching song and voice amazing nice song,2021-02-25T18:13:05Z,0,0
usama idrees,My favourite song🥰🥰🥰🥰,2021-02-25T18:05:40Z,0,1
hafiz official,This ost is tooooooo goodddd❤❤❤,2021-02-25T18:01:48Z,1,0
Viral TikTok,Bhot acha song ha,2021-02-25T17:47:37Z,0,0
Warda Qureshi,BACK of good stuff anyway that we will be there at school today but he said that we should have been busy with anything else 🙂 how much does our insurance company is not reachable by phone 📱 to see how things are going backwards compatible games,2021-02-25T17:41:34Z,0,0
Aadhiya Varma,I Love song &amp; serial,2021-02-25T17:40:50Z,1,0
Warda Qureshi,Back of January how much does our insurance company is not reachable by email or phone 📞 can you send over for dinner tonight or tomorrow night at school today but he would take care have been trying get a look on his way to see if possible I will not have a look at work today but I will be there,2021-02-25T17:39:26Z,0,0
brighter flamez,only for wahaj❤️,2021-02-25T17:38:30Z,0,0
Rubina Riaz,Hamza is hero,2021-02-25T17:34:37Z,0,0
Beenish Gul,Great song and supuer darma all actrez is Good.Good ☺,2021-02-25T17:34:15Z,0,0
Humayun Hassan,Another good song by Pakistani singers....💗💗💗💗,2021-02-25T17:27:31Z,0,0
Ertugrul Gazi,❤️❤️❤️,2021-02-25T17:18:36Z,0,0
Anam Muneer,Outcasts lyrics and composition,2021-02-25T17:16:22Z,0,0
A Jamal Butt,Aima&#39;s voice makes every ost superb,2021-02-25T17:14:28Z,0,0
Pirzada Pirzada,Mehmal naam ka matlb hai aise alfaz jin ka koi matlb nh hai or drame me bhi mehmal ka koi matlb nh hai🤣😂,2021-02-25T17:13:23Z,0,0
My You-tube channel,Those who reading this comment may your parents live more than 💯 years with good health ✔♥♥♥,2021-02-25T16:53:05Z,1,3
ISLAMIC CULTURE,Dil ko rula dyta hai ye ost really 🥰🥰🥰😢😢😢😢😢😢😢😢<br />Love from Assam INDIA 😍❤️❤️,2021-02-25T16:53:01Z,8,0
SherryMakes97,Fitoor ost &amp; faisal qureshi. 🔥🔥🔥🔥💯💯💯,2021-02-25T16:51:10Z,2,0
maryam khan,amazing,2021-02-25T16:44:49Z,0,0
Asad Ali,Wow awesome 🔥🔥🔥🔥👌,2021-02-25T16:44:10Z,0,0
Sheikh Aasif,"relatable, gave me goosebumps literally",2021-02-25T16:29:08Z,0,0
Hallocineted Talib,Is song m kahkashan naam ka use kiya gya h qki meri vo wife thi 😞😞😞,2021-02-25T16:24:49Z,0,0
Rehan khan,Amazing song,2021-02-25T16:20:18Z,0,0
Jungkook's Girl,"THE CAMERA WORK, VIDEOGRAPHY WAS BEYOND EXPECTATIONS 🔥💜 THE SETUP AND EVERYTHING IS SOMETHING NEW AND VERY GOOD LOOKING FORWARD MORE OF SOME DANG OST THIS IS A VERY GOOD PIECE OF WORK",2021-02-25T16:19:43Z,2,0
Noshi Kamran,Lovely song and A drama with class .,2021-02-25T16:15:43Z,0,0
Pakistan Celebs,Shani arshad another composer who is doing tremendous job after sahir ali bhagga,2021-02-25T15:59:54Z,0,0
Meher Marjan,Amazing🥰🎵👌👌,2021-02-25T15:53:36Z,0,0
S K,😍😍🔥🔥,2021-02-25T15:45:10Z,0,0
hadia akhtar,This song satisfies my soul !!!<br />Very relaxing 😙,2021-02-25T15:41:00Z,1,0
Syed Ali Raza,My Favourite OST on Geo<br />1) Raz-e-ulfat<br />2) Deewangi<br />3) Fitoor<br />4) Khuda Aur Mohabbat 3<br />5) Bharosa Piyar Tera<br />6) Kahin Deep Jalay,2021-02-25T15:32:34Z,1,1
Muskaan Ansari,Lovely song,2021-02-25T15:31:11Z,0,0
Nusrat Parveen,heart touching song😍😍💓💓💜💜,2021-02-25T15:27:27Z,0,0
Areeb Khan,Qayamat drame ka song bhi realease kr den,2021-02-25T15:23:35Z,1,0
MADIHA khan,Waaaaaaao,2021-02-25T15:16:56Z,0,0
Sumbla Sami,Really hats off to acting,2021-02-25T15:16:25Z,0,0
hamza Hakro,I love the drama  i love hiba,2021-02-25T15:16:00Z,0,0
Md Shahnawaz,"Late night ,earphone single in room ❤️🥰",2021-02-25T15:10:40Z,2,0
Shah Bano Kiani,Song k lyrics and composition kamal ki hai.......Awesome!!,2021-02-25T15:06:37Z,0,0
Hasnain Mate,Great 😍,2021-02-25T15:04:54Z,0,0
Maryam Ahmed,Love the music and lyrics ❤❤❤❤,2021-02-25T14:41:22Z,0,0
Arhum Ali,Finally a gaya💞💞💞💞,2021-02-25T14:38:16Z,0,0
Iram zaidi Zaidi iram,Faisal osm,2021-02-25T14:27:29Z,1,0
M Islamic Official,💖وضو سے شکل <br />قرآن کے عقل <br />اور ایمان سے  نسل پاک ہوتی ہے 💗 <br />💥پلز میری چینل کو سپورٹ کریں 💛💣,2021-02-25T14:18:54Z,12,0
Vlogs with Maria,"Suchiii muhabbat  hmesha nikkah k bad huti ha  us sy pehele time pass, dhoka , ruswaai, zillat  hi mlti ha jo is drama mai dekhaya gyaa ....!! Ya Allah dunya ki her lrki ka naseeb acha krden ameeen sumaa ameeen kbi b uske daman pe daag na lgy  kabi muhbt mai ruswai nai mly suma ameeen",2021-02-25T14:15:58Z,3,1
Sufyan Ali,😭,2021-02-25T14:06:38Z,0,0
Sufyan Ali,Yeh piyar chand din ka huta ha yeh shadi ky bad pata chala koi filing ni shmjta apna hasband bhi ni muhabat kro tu khuda sy bas,2021-02-25T14:06:08Z,0,0
NoorJahan Mentor,Is building mn pta ni Inhon. Ny Faisal Qureshi k kitny dramay banwany hen,2021-02-25T14:00:31Z,2,0
Kamrul Islam Rifat,"Usse Sau Daafa Pukara Hai Dil Ne Magar,<br />Mere Dilki Baat Woh Sun Na Saka<br />Jo Ankhon Mein Thhi.. Mere Ansoon&#39;o Ki Tarha<br />Bikhri Woh Khwahishein, Chun Na Saka<br />Akele Chalte Chalte, Ho Saye Jaise Dhalte<br />Rahein Kyun Yeh Faasla Sada Darmian<br /><br />Ho, Woh Mila Kyun Thha Agar Usse Bichharna Thha<br />Muqaddar Dil Ka Thha Shayad Mujhay Akhir Bikharna Thha<br />Tamanna Kyun Thhi Jeene Ki Agar Wohi Mera Na Thha<br /><br />Koi Aisa Dard De, Nikal Jaye Jaan<br />Nikal Jaye Jaan<br /><br />Tujhe Chahna, Mohabbatse Milna Tujhe<br />Abhi Mujhme Woh Lagan Baki To Hai<br />Yeh Be-Inetha Tere Bin Sulagna Mera<br />Meri Sanson Mein Aagan Baki To Hai<br />Tajalli Ho Jo Teri, To Ratein Jaagi Meri<br />Rahein Milke Pyarka Zameen Asman<br /><br />Ho, Woh Mila Kyun Thha Agar Usse Bichharna Thha<br />Muqaddar Dil Ka Thha Shayad Mujhay Akhir Bikharna Thha<br />Tamanna Kyun Thhi Jeene Ki Agar Wohi Mera Na Thha<br />Ho Mere Ishq Par Khuda Meherban<br />Khuda Meherban<br /><br />Jeeyun Main Zaara, Mujhe De Tu Dil Main Jaga<br />Mile Mujhko Dhoop Mein Saya Tera<br />Tere Bin Nahi Sukoon Zindegi Mein Kahin<br />Bheegu Zaara Hain Dil Banjar Mera<br />Andhere Mere Ghehre, Sitaron Se Thhe Pehre<br />Mere Gham Ki Raat Mein Ho Tu Kehkashan<br /><br />Ho, Woh Mila Kyun Thha Agar Usse Bichharna Thha<br />Muqaddar Dil Ka Thha Shayad Mujhay Akhir Bikharna Thha<br />Tamanna Kyun Thhi Jeene Ki Agar Wohi Mera Na Thha<br />Koi Aisa Dard De, Nikal Jaye Jaan<br />Nikal Jaye Jaan...",2021-02-25T13:59:17Z,1,0
